ra,mag,decrad,con
0.597642,7.47,0.976711742,Cassiopeia
2.269895,6.78,-1.117048067,Horologium
3.620545,8.46,-0.572933872,Sculptor
3.045606,7.38,-0.749603847,Phoenix
2.448017,9.69,-1.196008982,Hydrus
1.793296,8.02,-0.141934055,Eridanus
0.383337,9.19,0.253827957,Aries
2.381868,8.96,-1.132870897,Hydrus
3.448264,5.41,-0.485196935,Sculptor
1.265381,5.42,-0.043639658,Cetus
0.455628,8.44,0.338642302,Aries
1.127212,8.32,-0.310612456,Cetus
2.802494,7.57,0.830844727,Perseus
2.61982,9.72,0.658693332,Perseus
2.774015,4.32,0.841120131,Perseus
0.571174,6.18,1.039512505,Cassiopeia
0.264405,8.06,0.779668591,Andromeda
0.520025,8.58,1.077376071,Camelopardalis
1.317068,8.49,-0.305992313,Cetus
3.626148,10.28,0.121911525,Taurus
3.892411,4.25,-1.202111706,Tucana
3.244469,10.37,0.22929284,Pisces
2.271073,8.36,-0.894668182,Horologium
1.617335,8.67,0.077499265,Cetus
0.751708,5.77,1.016889021,Cassiopeia
0.038867,7.74,0.636896863,Andromeda
1.132988,7.83,-0.186576899,Cetus
0.082328,9.15,0.762911786,Andromeda
0.860276,12.21,1.021386451,Cassiopeia
3.478011,5.99,-0.445882236,Sculptor
3.75441,10.39,0.497098993,Triangulum
2.476047,8.45,-1.220796557,Hydrus
1.27347,9.03,-0.201189536,Cetus
0.08296,8.57,0.38010078,Andromeda
2.6116,8.48,0.70259614,Perseus
3.135923,8.81,0.359401812,Pisces
1.315042,8.03,-0.190180528,Cetus
0.437812,8.1,0.532742246,Aries
3.488774,9.7,-0.633095408,Sculptor
0.431745,7.99,0.441500992,Aries
0.654741,8.62,1.217145146,Cassiopeia
2.390661,9.91,-1.304218657,Hydrus
2.382086,8.26,-1.070972098,Hydrus
2.852594,8.32,-0.877339007,Phoenix
2.914076,9.6,-0.821524585,Phoenix
3.481856,9.64,-0.661628454,Sculptor
2.891706,8.95,-0.971088422,Phoenix
1.042785,9.27,-0.340318952,Cetus
1.780207,10.5,-0.321764227,Eridanus
0.68936,8.75,0.88481084,Cassiopeia
0.050591,6.9,0.575574776,Andromeda
3.442774,9.32,-0.494453242,Sculptor
1.681402,9.22,-1.001212294,Eridanus
1.705777,7.37,-0.864296416,Eridanus
1.62714,8.8,0.133577664,Cetus
1.619603,7.11,0.113006837,Cetus
0.177257,9.36,0.880242061,Andromeda
3.660047,8.56,0.011876623,Taurus
1.710279,8.21,-0.740455091,Eridanus
1.765604,8.14,-0.403967162,Eridanus
0.714653,9.38,1.17595461,Cassiopeia
0.970144,6.7,1.158554215,Cassiopeia
3.897308,8.76,-1.062449729,Tucana
2.433977,6.7,-1.233596064,Hydrus
3.326491,7.93,0.541180094,Pisces
3.098645,8.65,0.11484955,Pisces
1.369822,10.95,-0.170216836,Cetus
2.894471,9.07,-0.987769072,Phoenix
0.247218,6.87,0.711406744,Andromeda
3.49854,11.04,-0.534379563,Sculptor
0.680533,7.53,0.945135983,Cassiopeia
2.828129,8.84,0.810715252,Perseus
1.227791,7.3,-0.24015034,Cetus
2.704144,6.07,0.741828409,Perseus
3.765132,8.89,0.471825614,Triangulum
3.76,9.05,0.574019274,Triangulum
1.707163,9.41,-0.903540092,Eridanus
0.749498,8.89,1.010052779,Cassiopeia
1.085736,8.69,-0.186460997,Cetus
3.23687,8.91,0.338198579,Pisces
1.878535,7.59,-0.268138575,Eridanus
2.844945,8.19,-0.787484495,Phoenix
3.2191,11.36,0.45431478,Pisces
2.463036,8.05,-1.18961334,Hydrus
0.844441,10.96,1.091553332,Cassiopeia
1.801418,7.76,-0.381270798,Eridanus
2.088045,7.02,-0.506028438,Fornax
1.416397,8.87,-0.074561593,Cetus
3.45282,6.14,-0.458759077,Sculptor
2.285397,8.59,-0.895677144,Horologium
3.254653,8.09,0.232853156,Pisces
3.172336,8.59,0.266526133,Pisces
0.61,9.66,0.98329026,Cassiopeia
2.09897,8.37,-0.607949548,Fornax
2.314959,6.5,-0.891211497,Horologium
0.781597,9.25,1.172902034,Cassiopeia
1.920753,9.47,-0.201566953,Eridanus
3.227886,7.55,0.138588262,Pisces
0.38898,6.2,0.409611784,Aries
1.617276,8.54,0.144671535,Cetus
3.024457,8.38,-0.802981331,Phoenix
3.316184,7.22,0.444007362,Pisces
2.279251,8.65,-1.016479305,Horologium
3.712754,11.05,0.048656388,Taurus
2.995909,7.76,-0.797986716,Phoenix
1.116285,10.08,-0.410007213,Cetus
2.108225,9.98,-0.471165658,Fornax
0.714558,7.98,0.818137455,Cassiopeia
3.193822,8.91,0.206472759,Pisces
2.742394,8.12,0.646002089,Perseus
3.148385,7.88,0.169258103,Pisces
1.230201,9.5,0.029782497,Cetus
3.659904,9.24,0.32941121,Taurus
2.345255,9.08,-1.352288508,Hydrus
2.78338,9.76,0.624919615,Perseus
3.414285,8.81,-0.988238381,Reticulum
0.101436,8.83,0.46664422,Andromeda
2.714742,9.64,0.824219638,Perseus
1.227439,8.98,-0.416405897,Cetus
1.973923,8.52,-0.256698448,Eridanus
2.078266,8.85,-0.673415314,Fornax
2.299785,7.21,-0.98439263,Horologium
3.555816,8.63,-0.451361746,Sculptor
3.719268,10.88,0.109968279,Taurus
3.511126,10.47,-0.665442163,Sculptor
2.161168,7.04,-0.622928663,Fornax
3.478477,8.01,-0.591351341,Sculptor
0.316405,9.32,0.400612957,Aries
2.226689,7.92,-0.94138774,Horologium
0.139791,10.86,0.40428306,Andromeda
3.51805,9.18,-0.470815307,Sculptor
3.643436,7.03,0.093672308,Taurus
0.916139,5.17,1.270918245,Cassiopeia
0.263969,7.16,0.732435953,Andromeda
3.358278,9.05,0.356971955,Pisces
0.080784,5.88,0.586110223,Andromeda
2.716065,10.55,0.720326455,Perseus
2.471456,9.73,-1.231234103,Hydrus
2.0635,8.07,-0.626290332,Fornax
0.605583,7.43,0.953999519,Cassiopeia
1.610654,9.41,0.125957602,Cetus
1.641785,9.74,0.1081317,Cetus
3.263505,9.2,0.149750995,Pisces
1.631959,9.64,0.123961122,Cetus
1.966987,9.06,-0.751932615,Eridanus
3.754056,7.51,0.456722539,Triangulum
3.426361,9.14,-0.535685823,Sculptor
0.277726,7.32,0.702997498,Andromeda
2.786333,5.55,0.655898185,Perseus
0.163878,8.45,0.798440119,Andromeda
3.639995,9,0.198749826,Taurus
0.526691,10.4,1.129044307,Camelopardalis
2.231031,9.65,-1.118175588,Horologium
1.547751,7.69,-0.020855387,Cetus
2.010686,8.48,-0.686626529,Fornax
0.367516,9.25,0.310423474,Aries
3.223344,8.11,0.128349496,Pisces
1.506948,5.89,-0.308263008,Cetus
0.983195,7.73,1.237943499,Cepheus
0.312291,11.17,0.310372882,Aries
2.390733,8.95,-1.414055488,Hydrus
0.555079,7.76,1.027227731,Camelopardalis
1.79624,9.53,-0.067602517,Eridanus
1.325943,8.06,0.000338287,Cetus
3.526006,10,-0.478738431,Sculptor
2.427033,7.67,-1.19791271,Hydrus
0.797775,8.72,0.959174139,Cassiopeia
2.265635,10.48,-0.87987376,Horologium
0.884714,7.61,1.13903854,Cassiopeia
1.078565,10.38,-0.406474216,Cetus
1.206838,8.71,-0.002531294,Cetus
3.678179,6.67,0.242452321,Taurus
2.860684,8.08,-0.70546499,Phoenix
0.009561,8.3,0.846086252,Andromeda
2.95265,8.84,-0.907133835,Phoenix
0.11739,7.73,0.50945597,Andromeda
3.486482,8.7,-0.487561603,Sculptor
0.085236,10.94,0.733064082,Andromeda
2.521283,8.91,0.21864361,Pegasus
1.109135,8.15,-0.277773793,Cetus
3.84318,9.32,-1.100633777,Tucana
2.03176,10.38,-0.468900683,Fornax
2.6318,8.41,0.633500199,Perseus
2.993381,8.44,-0.806717969,Phoenix
2.937178,7.92,-0.854310252,Phoenix
2.671325,6.72,0.822234221,Perseus
1.176459,10.18,-0.29807529,Cetus
1.297326,8.14,-0.0815786,Cetus
1.26956,10.48,-0.429523277,Cetus
3.226481,7.87,0.207916243,Pisces
2.799707,6.45,0.67502812,Perseus
3.535721,7.19,-0.442674255,Sculptor
0.404348,7.63,0.530716535,Aries
0.046952,7.26,0.645116329,Andromeda
0.844768,9.17,1.165620289,Cassiopeia
3.688442,10.1,0.447141484,Taurus
2.68616,6.33,0.911297688,Perseus
3.453882,9.42,-0.505005166,Sculptor
1.006261,10.62,1.453824411,Cepheus
3.584377,8.84,-0.671412357,Sculptor
1.891727,9.6,-0.276689338,Eridanus
2.15049,8.14,-0.609647647,Fornax
0.912764,8.57,1.114941032,Cassiopeia
2.662392,5.89,0.716159916,Perseus
2.715955,9.12,0.71883708,Perseus
1.223098,9.75,-0.289338793,Cetus
1.372337,6.55,-0.363816886,Cetus
0.297072,7.01,0.813069722,Andromeda
1.00231,9.96,1.326245512,Cepheus
1.294937,8.88,0.004695839,Cetus
0.415729,6.32,0.187478462,Aries
2.767202,8.9,0.817672733,Perseus
2.261261,9.23,-1.123934105,Horologium
1.165726,9.7,-0.220593554,Cetus
3.262965,8.99,0.389828568,Pisces
2.358481,7.59,-1.42504115,Hydrus
1.840064,8.57,-0.326474325,Eridanus
3.520952,9.2,-0.609389518,Sculptor
0.658238,7.86,0.957286614,Cassiopeia
3.001697,9.35,-0.918717791,Phoenix
3.79141,7.26,0.590930517,Triangulum
3.204501,8.55,0.435160007,Pisces
0.467059,8.68,0.422743233,Aries
2.650959,9.09,0.769538999,Perseus
0.708046,8.59,0.822025197,Cassiopeia
3.060192,9.55,-0.728029823,Phoenix
1.352774,9.72,-0.297016943,Cetus
1.420211,6.91,-0.041500419,Cetus
3.423592,8.57,-0.44719324,Sculptor
2.339573,6.93,-0.792124328,Horologium
3.640815,5.14,0.197858241,Taurus
1.947294,8.18,-0.36837675,Eridanus
1.102329,9.84,-0.300491595,Cetus
1.613656,7.8,0.029764835,Cetus
3.680508,8.37,0.28553918,Taurus
2.555098,8.85,1.011658332,Perseus
0.511313,7.38,0.540772434,Aries
0.660286,6.77,0.959187038,Cassiopeia
0.982115,10.61,1.173154183,Cepheus
2.900744,5.57,-0.91408286,Phoenix
3.146764,7.75,0.146326725,Pisces
3.520743,6.78,-0.497339095,Sculptor
2.303574,8.54,-0.871128135,Horologium
1.975896,8.38,-0.503309028,Eridanus
2.363216,8.39,-1.184075082,Hydrus
2.091651,8.23,-0.424791044,Fornax
1.970212,7.38,-0.327179651,Eridanus
0.209765,7.95,0.637702723,Andromeda
1.882352,9.88,-0.37345533,Eridanus
2.450616,9.44,-1.408153292,Hydrus
1.003686,10.42,1.427172436,Cepheus
0.914037,10.21,1.244498559,Cassiopeia
2.696607,7.56,0.76551141,Perseus
0.698041,8.96,0.998729606,Cassiopeia
1.996948,9.84,-0.463757843,Fornax
3.442317,9.27,-0.625160396,Sculptor
2.918936,6.98,-0.788563071,Phoenix
2.526496,7.11,0.347751417,Pegasus
2.691714,9.25,0.898364926,Perseus
1.408844,8.99,-0.19842534,Cetus
0.516637,10.81,0.414980831,Aries
1.28713,6.5,-0.007848274,Cetus
1.979569,6.74,-0.088211295,Eridanus
1.421728,5.87,-0.267138908,Cetus
2.421119,11.42,-1.324020394,Hydrus
3.668665,6.72,0.405109579,Taurus
0.198554,9.7,0.594981533,Andromeda
1.077359,9.44,-0.306602852,Cetus
3.210423,8.36,0.313458359,Pisces
2.292768,8.06,-1.131926219,Horologium
2.383225,9.04,-1.205855974,Hydrus
1.646683,6.28,0.147848053,Cetus
1.093965,8.82,-0.34808307,Cetus
1.241934,9.58,-0.217755305,Cetus
0.944504,7.69,1.066897735,Cassiopeia
3.592137,9.32,-0.441964751,Sculptor
0.905525,7.52,1.182337188,Cassiopeia
3.162323,8.02,0.071440982,Pisces
0.206157,8.76,0.651617534,Andromeda
0.583875,10.42,1.01348987,Cassiopeia
3.415677,7.36,-1.112284146,Reticulum
1.135971,9.36,-0.376627908,Cetus
2.018802,7.87,-0.41957488,Fornax
2.659653,4.68,0.692245202,Perseus
0.545512,8.31,1.070288467,Camelopardalis
1.089105,8.2,-0.289160903,Cetus
1.785809,7.92,-0.073456413,Eridanus
0.821337,8.72,1.096012592,Cassiopeia
3.866748,7.94,-1.142494562,Tucana
0.885834,9.4,1.067197718,Cassiopeia
3.704422,9.46,0.383945765,Taurus
3.703521,9.94,0.111075302,Taurus
2.540394,9.34,0.888300242,Perseus
1.42362,9,-0.325021931,Cetus
2.525027,9.86,0.379531859,Pegasus
0.218066,7.18,0.690936328,Andromeda
0.560577,8.01,1.207765922,Camelopardalis
0.267402,9.21,0.877076888,Andromeda
0.875355,9.62,1.040726272,Cassiopeia
2.947658,9.43,-0.790627438,Phoenix
2.553671,7.72,0.996445742,Perseus
3.332227,7.03,0.190056185,Pisces
3.750754,7.57,0.541527903,Triangulum
1.725651,9.37,-0.727439844,Eridanus
3.217248,7.36,0.46750102,Pisces
3.880485,11.43,-1.106442427,Tucana
1.834994,8.68,-0.278928794,Eridanus
2.066248,8.65,-0.416926226,Fornax
3.546183,10.21,-0.63291118,Sculptor
1.922782,8.58,-0.639226895,Eridanus
3.01543,8.14,-0.701227037,Phoenix
1.185997,8.92,-0.387525503,Cetus
1.128948,8.46,-0.106661672,Cetus
3.383818,11.57,0.07012965,Pisces
1.395089,8.77,-0.128718017,Cetus
1.580922,8.44,0.121238586,Cetus
2.168,7.06,-0.610939093,Fornax
2.04425,9.41,-0.546668424,Fornax
1.650543,7.84,0.12521026,Cetus
3.803179,6.07,0.55165786,Triangulum
0.11837,7.41,0.456805722,Andromeda
1.609383,8.55,0.100545946,Cetus
1.459139,8.21,0.029368367,Cetus
0.593119,8.11,1.128298026,Cassiopeia
1.17188,7.97,-0.092749639,Cetus
3.021898,9.85,-0.710539376,Phoenix
3.251784,7.69,0.303901378,Pisces
1.905473,10.14,-0.026303634,Eridanus
3.403977,7.57,-1.085023679,Reticulum
3.177339,8.82,0.066153001,Pisces
2.029273,10.15,-0.454645234,Fornax
1.122944,9.68,-0.242913059,Cetus
2.61681,8.99,0.959315643,Perseus
3.010107,9.82,-0.737076026,Phoenix
2.300226,8.83,-1.087122513,Horologium
2.043187,10.2,-0.521609443,Fornax
2.663226,9.08,0.872213336,Perseus
1.706552,9.29,-0.867140564,Eridanus
1.206035,7.64,-0.337306365,Cetus
0.99276,6.01,1.391281278,Cepheus
0.929579,10.76,1.121993933,Cassiopeia
2.050479,6.33,-0.452837669,Fornax
2.315901,9.77,-0.85072041,Horologium
3.53165,9.22,-0.552292362,Sculptor
3.35038,6.74,0.249329999,Pisces
1.372025,7.79,0.002709366,Cetus
0.356163,7.92,0.345946061,Aries
0.257191,9.78,0.64502657,Andromeda
2.961022,8.32,-0.976858945,Phoenix
2.326011,8.6,-0.893887925,Horologium
3.210112,9.18,0.577811003,Pisces
1.24113,9.64,-0.390084273,Cetus
0.532373,9.33,1.101744192,Camelopardalis
1.497722,8.95,-0.110298166,Cetus
2.785328,7.4,0.803259422,Perseus
0.857433,8.23,1.130669632,Cassiopeia
3.532975,10,-0.624600435,Sculptor
3.398568,9.02,-0.997252083,Reticulum
3.23656,6.2,0.517643822,Pisces
3.642556,9.09,0.510314003,Taurus
3.233711,8.96,0.299331147,Pisces
1.132544,6.73,-0.354242122,Cetus
2.739937,7.46,0.930657038,Perseus
1.411092,11.57,0.028140829,Cetus
3.865898,5.73,-1.09731209,Tucana
2.877737,9.37,-0.704885198,Phoenix
1.648786,8.16,0.117021219,Cetus
2.213206,9.2,-0.427017924,Fornax
1.644906,9.8,0.021039097,Cetus
2.258746,10.48,-1.018895383,Horologium
2.821274,9.21,0.842168535,Perseus
1.445982,7.27,0.154463288,Cetus
0.201451,7.58,0.689311037,Andromeda
0.690734,8.69,0.913646465,Cassiopeia
1.147608,8.01,0.035842582,Cetus
0.69007,6.86,0.897880331,Cassiopeia
2.7003,8.51,0.680114954,Perseus
3.413603,7.45,-1.073528693,Reticulum
1.189758,10.8,0.045288295,Cetus
1.407768,9.47,0.040411706,Cetus
0.518237,7.33,0.359958084,Aries
1.123303,9.5,-0.036061853,Cetus
2.109986,9.53,-0.565852394,Fornax
0.204795,7.43,0.713865606,Andromeda
1.72806,7.5,-0.779357879,Eridanus
3.890702,10.12,-1.08963252,Tucana
2.005178,8.25,-0.441233156,Fornax
2.092103,8.69,-0.644632162,Fornax
0.576023,6.77,1.059470142,Cassiopeia
0.551526,9.34,0.930150316,Camelopardalis
0.321703,8.65,0.21381763,Aries
2.456406,8.31,-1.321134506,Hydrus
2.245056,9.33,-0.994586773,Horologium
0.863609,9.12,1.337055559,Cassiopeia
2.285422,7.33,-1.050628236,Horologium
1.992378,8.57,-0.601425268,Fornax
3.414295,3.84,-1.131093828,Reticulum
2.370111,7.21,-1.394982049,Hydrus
1.949976,8.32,-0.235059828,Eridanus
0.219131,8.13,0.785729109,Andromeda
3.66705,6.53,0.510055552,Taurus
2.226414,9.48,-1.033581148,Horologium
1.865033,9.68,-0.400759673,Eridanus
1.289076,8.56,-0.283130166,Cetus
2.823437,7.91,0.891004852,Perseus
2.520482,9.13,0.38789056,Pegasus
0.690731,8.5,1.336115878,Cassiopeia
0.009304,8.09,0.633618589,Andromeda
3.208566,9.51,0.093700759,Pisces
1.263538,8.34,-0.086408813,Cetus
1.315972,7.49,-0.179024146,Cetus
0.627546,7.8,0.895011144,Cassiopeia
0.866167,5.59,1.12381782,Cassiopeia
2.225219,11.48,-0.942286152,Horologium
0.105181,7.71,0.689926454,Andromeda
3.206905,7.93,0.101388831,Pisces
0.774177,8.71,0.887882663,Cassiopeia
3.661457,7.99,0.192786285,Taurus
1.009289,6.74,1.47666861,Cepheus
1.040159,9.14,1.525325201,Cepheus
0.322617,9.21,0.263382071,Aries
0.060582,10.71,0.673296283,Andromeda
2.26465,8.17,-0.853006617,Horologium
3.003139,9.21,-0.916250007,Phoenix
2.924694,10.37,-0.907747435,Phoenix
2.188982,8.74,-0.459468142,Fornax
0.998193,8.3,1.195552951,Cepheus
0.013512,9.29,0.623880836,Andromeda
1.90384,7.42,-0.032474248,Eridanus
2.982973,11.54,-0.840381416,Phoenix
2.879692,11.87,-0.888265679,Phoenix
1.790876,7.76,-0.064103831,Eridanus
2.361289,8.37,-1.337127856,Hydrus
1.371713,8.45,-0.137477352,Cetus
1.681238,9.51,-0.942643662,Eridanus
2.616977,8.31,0.664424122,Perseus
3.475867,9.94,-0.544517749,Sculptor
0.37952,8.18,0.465693274,Aries
1.960139,11.59,-0.034421419,Eridanus
0.577358,5.87,1.15364459,Cassiopeia
2.065699,8.55,-0.650930354,Fornax
0.941495,6.58,1.280567744,Cassiopeia
2.366439,9.09,-1.054341637,Hydrus
3.17856,8.33,0.232254946,Pisces
1.022715,9.03,1.413716969,Cepheus
1.990982,6.35,-0.542316792,Fornax
3.558514,8.13,-0.562827902,Sculptor
0.888618,7.34,1.114810747,Cassiopeia
3.081418,8.21,0.002119153,Pisces
3.899228,9.56,-1.105938279,Tucana
2.890105,9.75,-0.972836051,Phoenix
2.3932,9.16,-1.302487108,Hydrus
0.880569,8.84,1.037214639,Cassiopeia
1.724285,8.72,-0.776341512,Eridanus
2.611124,8.84,0.883767492,Perseus
1.588936,10.8,-0.237059269,Cetus
0.882171,7.96,1.117437479,Cassiopeia
0.105773,9.11,0.668095828,Andromeda
2.993868,8.65,-0.832691842,Phoenix
3.660899,9.18,0.33707165,Taurus
1.557405,8.62,-0.255204566,Cetus
3.769037,9.01,0.604896708,Triangulum
0.196424,6.65,0.768804354,Andromeda
2.853749,8.88,-0.73742957,Phoenix
2.598307,9.04,0.937030451,Perseus
1.004806,9.31,1.38333181,Cepheus
2.578653,7.48,1.012638585,Perseus
0.401679,8.6,0.474151689,Aries
1.229038,9.58,-0.259786452,Cetus
0.955294,8.95,1.03995617,Cassiopeia
0.345659,7.3,0.459429824,Aries
1.151604,9.12,0.009164897,Cetus
3.800786,7.65,0.566394603,Triangulum
3.360375,8.96,0.441619482,Pisces
2.960121,9.16,-0.839119211,Phoenix
2.47158,8.69,-1.25244719,Hydrus
1.428669,9.77,-0.163379417,Cetus
0.280064,8.53,0.653155672,Andromeda
1.769995,8.98,-0.07533951,Eridanus
0.230169,8.94,0.679391238,Andromeda
1.684572,3.69,-0.900745156,Eridanus
2.057046,9.67,-0.483472459,Fornax
2.58625,5.16,0.974690525,Perseus
0.390039,8.23,0.32575427,Aries
3.731888,7.95,0.517577861,Taurus
0.51799,6.03,0.398004991,Aries
0.909785,8.95,1.043572918,Cassiopeia
2.672913,7.14,0.670381316,Perseus
2.616313,11.16,0.742243796,Perseus
0.774329,9.34,1.009011752,Cassiopeia
3.830776,7.26,-1.147583001,Tucana
1.883646,9.29,-0.716120278,Eridanus
1.81301,8.74,-0.231391179,Eridanus
0.39024,5.88,0.440434471,Aries
3.824249,9.08,-1.217392993,Tucana
0.719694,9.12,1.205035574,Cassiopeia
2.882732,7.63,-0.73104912,Phoenix
3.748058,9.46,0.560416693,Triangulum
3.101575,9.22,0.015161413,Pisces
2.005555,8.07,-0.422956104,Fornax
1.803038,7.51,-0.03641599,Eridanus
2.004019,9.27,-0.462444864,Fornax
1.482063,9.33,0.170435589,Cetus
2.746206,7.27,0.83314918,Perseus
3.097499,8.05,-0.091491104,Pisces
3.630527,9.5,0.147081413,Taurus
0.039336,7.18,0.813572524,Andromeda
0.814003,9.41,1.133687267,Cassiopeia
1.205571,9.05,-0.305167903,Cetus
1.560124,11.03,-0.327922253,Cetus
1.080359,7.95,-0.308553477,Cetus
2.087262,7.7,-0.436747145,Fornax
2.160511,7.79,-0.681781768,Fornax
0.157818,9.16,0.720931116,Andromeda
1.963927,8.62,-0.026817603,Eridanus
3.736593,7.94,0.324591544,Taurus
1.26998,7.47,0.032136031,Cetus
0.816308,6.73,1.100988035,Cassiopeia
3.786531,8.46,0.635271399,Triangulum
2.157265,7.03,-0.481256151,Fornax
2.717529,7.45,0.768023029,Perseus
3.451883,5.94,-0.454175605,Sculptor
2.364591,8.7,-1.223960552,Hydrus
2.07939,7.71,-0.652881697,Fornax
0.246042,9.04,0.659212877,Andromeda
3.323909,6.54,0.127305892,Pisces
1.014909,8.4,1.517268678,Cepheus
2.27199,8.03,-1.072728963,Horologium
0.480498,7.7,0.293450844,Aries
1.999964,9.63,-0.428141773,Fornax
0.383637,7.85,0.353954828,Aries
3.712104,9.46,0.18327155,Taurus
0.508613,5.55,0.48184269,Aries
2.395877,8.34,-1.348122302,Hydrus
1.327926,8.77,-0.370028948,Cetus
1.489705,7.69,-0.24667889,Cetus
0.926887,10.66,1.327306143,Cassiopeia
1.47894,8.77,-0.277384837,Cetus
2.64001,7.06,0.852009554,Perseus
2.838946,8.54,-0.790435462,Phoenix
2.383452,7.35,-1.350132777,Hydrus
2.489651,7.94,-1.461606765,Hydrus
3.831964,7.3,-1.065259144,Tucana
3.422959,9.47,-1.150621515,Reticulum
0.679054,10.11,1.130272271,Cassiopeia
3.789818,8.15,0.535376566,Triangulum
0.279032,8.62,0.706260198,Andromeda
1.338859,8.65,-0.148518409,Cetus
1.93012,6.86,-0.303077994,Eridanus
2.714581,7.95,0.868649566,Perseus
2.529952,8.97,0.230784898,Pegasus
1.867375,8.6,-0.72193972,Eridanus
3.140673,8.31,0.177129508,Pisces
0.588474,10.41,1.143866341,Cassiopeia
0.342495,7.56,0.359403031,Aries
0.592419,8.24,1.023913023,Cassiopeia
2.011722,9.29,-0.583278685,Fornax
1.233741,7.02,-0.030230523,Cetus
1.827855,9.15,-0.123263977,Eridanus
3.305538,7.64,0.189240305,Pisces
3.861904,11.48,-1.263320661,Tucana
3.63505,8.33,0.299629839,Taurus
3.157166,6.9,0.282171474,Pisces
1.722619,8.69,-0.710931372,Eridanus
2.427711,8.45,-1.351208627,Hydrus
3.729846,9.46,0.301008316,Taurus
2.619062,8.17,0.927868778,Perseus
3.756897,8.64,0.500790061,Triangulum
3.276796,9.84,0.153073682,Pisces
3.177616,9.31,0.362620313,Pisces
3.088455,7.43,0.14000801,Pisces
1.945651,10.71,-0.013823292,Eridanus
2.194551,7.16,-0.534559829,Fornax
2.652666,7.69,0.850045222,Perseus
3.429993,8.87,-0.544758866,Sculptor
0.751102,8.48,1.17780704,Cassiopeia
1.973412,7.05,-0.680362366,Eridanus
0.12312,7.85,0.636818189,Andromeda
1.973301,8.16,-0.080674572,Eridanus
3.048212,8.72,-0.69227964,Phoenix
3.895722,9.59,-1.070189531,Tucana
3.654659,10.1,0.115942519,Taurus
0.239114,9.64,0.799469346,Andromeda
2.910785,6,-0.781842797,Phoenix
2.656598,8.9,0.949883733,Perseus
2.268529,8.43,-0.850451673,Horologium
2.687389,10.69,0.826348849,Perseus
3.647268,8.08,0.362471243,Taurus
1.389302,10.91,-0.04895675,Cetus
1.787551,8.93,-0.761231198,Eridanus
2.722287,9.21,0.791678896,Perseus
2.793745,7.52,0.783385773,Perseus
2.424455,8.44,-1.280059113,Hydrus
1.354421,8.78,-0.086297415,Cetus
0.77845,8.91,1.308983126,Cassiopeia
0.800559,9.18,1.147951868,Cassiopeia
0.694536,9.02,1.152810232,Cassiopeia
2.708411,5.98,0.561717072,Perseus
0.423051,5.17,0.217219507,Aries
1.526842,8.42,-0.10643241,Cetus
2.22466,8.87,-0.993459948,Horologium
0.4309,8.92,0.506928227,Aries
1.850401,7.48,-0.061614675,Eridanus
0.097139,8.61,0.392634684,Andromeda
1.290636,3.6,-0.14282477,Cetus
0.891264,8.23,1.166646116,Cassiopeia
0.207868,7.97,0.631637358,Andromeda
0.311379,8.5,0.284594452,Aries
3.749709,5.63,0.615153634,Triangulum
0.931253,8.07,1.012792386,Cassiopeia
3.595552,9.53,-0.507299717,Sculptor
0.965302,8.18,1.025097539,Cassiopeia
0.006539,7.9,0.739183695,Andromeda
2.755255,9.08,0.76768035,Perseus
2.986221,8.95,-0.698162069,Phoenix
2.368537,7.97,-1.040085943,Hydrus
2.038495,7.8,-0.619769119,Fornax
1.091643,10.01,-0.430197613,Cetus
1.950376,8.97,-0.013218918,Eridanus
3.657274,7.16,0.120881609,Taurus
3.585078,9.04,-0.596225312,Sculptor
0.93053,8.38,1.104496234,Cassiopeia
0.240864,9.51,0.742306555,Andromeda
2.178022,7.35,-0.543264223,Fornax
0.849793,7.71,1.193128154,Cassiopeia
2.092827,7.34,-0.611289585,Fornax
2.247801,8.39,-0.92582787,Horologium
1.156159,9.01,-0.388186259,Cetus
3.055679,9.91,-0.749734032,Phoenix
0.246618,8.54,0.777776604,Andromeda
1.458185,5.64,0.149571311,Cetus
1.292031,9.35,-0.219385786,Cetus
0.270527,8.95,0.87836291,Andromeda
3.497217,9.56,-0.466802423,Sculptor
1.700143,8.68,-0.83062282,Eridanus
1.692712,8.85,-1.005217944,Eridanus
0.189173,8.73,0.687984231,Andromeda
2.712169,8.73,0.812778624,Perseus
1.943767,7.67,-0.64653646,Eridanus
0.517205,7.85,0.36521293,Aries
1.915537,9.37,-0.687374712,Eridanus
2.859878,7.15,-0.994832078,Phoenix
1.293329,6.17,-0.049717274,Cetus
1.360555,10.87,0.02528032,Cetus
3.806564,8.67,0.589351776,Triangulum
