id,ra,dec,mag,x,y,z,rarad,decrad,con
1944,0.410657,16.407854,8.13,178.268568,19.239807,52.798686,0.107509796,0.286371073,Psc
1945,0.410665,-15.737868,9.13,108.868593,11.749981,-30.8574,0.107511914,-0.274677613,Cet
1946,0.410913,41.326922,9.31,215.162152,23.236291,190.303893,0.107576714,0.721290856,And
1947,0.411021,31.373055,6.76,140.539344,15.18141,86.19342,0.107605171,0.547563106,And
1948,0.411448,-74.234558,9.63,36.90233,3.990456,-131.472935,0.107716714,-1.295637455,Tuc
1949,0.411795,-53.983998,7.27,15.920389,1.723121,-22.027569,0.107807663,-0.942198504,Phe
1950,0.412397,-51.043867,6.81,21.809637,2.364175,-27.132883,0.107965184,-0.890883539,Phe
1951,0.412426,20.070795,7.87,189.796629,20.572871,69.75222,0.10797282,0.350301462,Psc
1952,0.412684,-29.65203,10.63,194.152556,21.058341,-111.175561,0.108040492,-0.517525554,Scl
1953,0.412762,-24.285985,8.33,174.602519,18.941483,-79.246888,0.108060772,-0.423870397,Cet
1954,0.412873,-58.014245,9.43,72.837753,7.90397,-117.313955,0.108089916,-1.012539584,Tuc
1955,0.413193,61.831057,5.38,100.927665,10.96058,189.582683,0.108173801,1.079155532,Cas
1956,0.413413,-23.454055,8.46,142.057879,15.435393,-61.995874,0.108231277,-0.409350486,Cet
1957,0.413787,-18.471878,6.9,335.558522,36.493677,-112.754153,0.108329283,-0.322395087,Cet
1958,0.413823,51.89132,9.47,195.393855,21.251899,250.586446,0.108338575,0.905674385,Cas
1959,0.413905,-11.710873,8.08,218.260307,23.743736,-45.509659,0.108360194,-0.204393293,Cet
1960,0.413979,13.941502,10.24,129.336201,14.072528,32.296407,0.10837942,0.243325115,Psc
1961,0.414025,-27.708621,10.04,514.694757,56.007993,-271.915346,0.108391387,-0.483606665,Scl
1962,0.414934,-16.028273,8.11,422.770082,46.106749,-122.173309,0.108629364,-0.279746136,Cet
1963,0.415453,23.594357,10.78,86.104669,9.402326,37.83166,0.108765366,0.411799215,And
1964,0.415595,-19.943691,8.82,141.372097,15.44264,-51.603086,0.108802641,-0.34808307,Cet
1965,0.415655,-41.886029,7.63,80.094238,8.750373,-72.256602,0.108818117,-0.73104912,Phe
1966,0.415729,-26.418235,10.39,333.434856,36.434222,-166.63677,0.108837627,-0.461085175,Scl
1967,0.416049,46.042168,9.5,431.259576,47.160007,449.906782,0.108921423,0.803587421,And
1968,0.416082,-62.206356,8.14,54.15005,5.92229,-103.344916,0.108929894,-1.085705728,Tuc
1969,0.416512,-4.517708,8.64,909.148856,99.530659,-72.263485,0.109042499,-0.078848875,Psc
1970,0.416979,15.290631,10.5,293.228962,32.138074,80.646891,0.10916492,0.266871864,Psc
1971,0.417066,-30.6977,7.57,40.185837,4.405268,-24.001348,0.109187576,-0.535775943,Scl
1972,0.417755,-51.479425,8.68,51.375476,5.641557,-64.928196,0.109367942,-0.898485461,Phe
1973,0.417831,45.688766,9.61,29.10223,3.196337,29.98973,0.109387976,0.797419396,And
1974,0.417978,50.728083,8.27,88.746872,9.75025,109.189059,0.109426257,0.885372064,Cas
1975,0.417989,29.847121,8.34,77.812852,8.549147,44.917534,0.109429225,0.520930526,And
1976,0.418017,39.145841,8.34,319.876427,35.146606,261.948784,0.109436483,0.683223822,And
1977,0.418445,53.046786,5.72,94.5505,10.399574,126.444126,0.10954855,0.925841067,Cas
1978,0.418453,24.575237,8.36,799.968424,87.989465,368.04231,0.109550717,0.428918803,And
1979,0.418457,39.035892,8.49,213.285944,23.45981,173.979865,0.109551803,0.681304843,And
1980,0.418475,-65.398986,8.6,51.725116,5.689746,-113.653592,0.109556592,-1.141427636,Tuc
1981,0.418888,-31.849141,8.79,89.632445,9.869087,-56.017459,0.109664728,-0.555872374,Scl
1982,0.419072,48.047486,7.52,29.118949,3.207769,32.589784,0.109712701,0.838586834,Cas
1983,0.419488,64.638675,8.34,130.197203,14.356363,276.337807,0.109821596,1.128157709,Cas
1984,0.419726,16.991909,7.89,56.481166,6.231485,17.36403,0.109883958,0.296564757,Psc
1985,0.419725,28.077306,8.48,370.038784,40.82577,198.591737,0.109883807,0.490041437,And
1986,0.419913,-64.838504,9.33,198.405932,21.899502,-424.935699,0.109932968,-1.131645371,Tuc
1987,0.420501,-44.460888,9.77,90.833329,10.040241,-89.68276,0.110086774,-0.775988884,Phe
1988,0.420724,-61.513424,11.26,21.716086,2.401728,-40.262414,0.110145169,-1.073611785,Tuc
1989,0.420813,-58.26567,8.83,210.803455,23.318505,-342.941972,0.110168661,-1.016927774,Tuc
1990,0.421058,-38.050846,10.25,316.87635,35.072355,-249.538677,0.110232732,-0.664112539,Scl
1991,0.421593,35.037243,7.37,81379.68606,9018.752972,57410.87695,0.110372872,0.611515245,And
1992,0.421875,32.503514,8.78,83821.98641,9295.696905,53735.13388,0.110446491,0.567293344,And
1993,0.421973,9.068027,8.95,98148.2238,10886.98419,15760.70243,0.110472297,0.15826692,Psc
1994,0.422646,19.904903,8.89,322.244505,35.802107,117.40001,0.110648503,0.347406096,Psc
1995,0.422707,11.873612,9.82,92.19122,10.244138,19.502696,0.110664489,0.207233628,Psc
1996,0.422806,-39.26037,6.91,90.321551,10.038797,-74.277643,0.110690408,-0.685222719,Scl
1997,0.423051,20.592207,8.81,85.433628,9.501038,32.297012,0.110754368,0.359401812,Psc
1998,0.423054,-17.427668,7.06,193.520372,21.521478,-61.122757,0.110755225,-0.304170187,Cet
1999,0.423372,-46.924186,10.42,317.184369,35.301042,-341.332061,0.110838657,-0.81898155,Phe
2000,0.423391,1.939692,5.77,143.125834,15.92987,4.877167,0.110843558,0.033854018,Psc
2001,0.423399,44.324403,8.7,336.969054,37.505216,331.146905,0.110845495,0.773606767,And
2002,0.423489,-74.404185,8.77,103.968381,11.574691,-374.77911,0.110869084,-1.298598014,Hyi
2003,0.423498,39.829796,7.73,136.049061,15.146151,114.17274,0.110871535,0.695161073,And
2004,0.423673,56.17572,8.97,55322.7098,6161.53467,83074.86539,0.110917307,0.980451272,Cas
2005,0.423682,-44.379896,8.98,71032.59503,7911.419604,-69941.26024,0.110919735,-0.774575307,Phe
2006,0.424011,-34.830207,8.85,76.313946,8.506443,-53.428119,0.111005856,-0.607901795,Scl
2007,0.42498,75.98827,9.96,24062.35198,2688.256278,97024.61799,0.111259451,1.326245512,Cep
2008,0.425722,-67.745163,7.55,229.498088,25.685207,-564.334475,0.111453734,-1.182376147,Tuc
2009,0.425774,-16.133323,8.89,111.395087,12.468652,-32.423961,0.111467471,-0.281579598,Cet
2010,0.425914,15.562006,8.12,83.905168,9.394755,23.512796,0.111504153,0.271608236,Psc
2011,0.426717,34.117132,8.22,178.466508,20.020567,121.667166,0.111714369,0.595456286,And
2012,0.426863,-19.93414,7.7,108.88356,12.21891,-39.736563,0.111752456,-0.347916378,Cet
2013,0.427131,36.483728,8.24,210.818986,23.673119,156.885059,0.111822523,0.636761183,And
2014,0.427226,-64.009474,7.93,267.168308,30.007098,-551.451825,0.111847478,-1.117176081,Tuc
2015,0.427297,-51.402944,7.58,135.951753,15.272179,-171.393063,0.111866202,-0.897150619,Phe
2016,0.427916,-77.254247,2.82,1.635267,0.184517,-7.275205,0.11202811,-1.348340964,Hyi
2017,0.427828,-17.567753,9.2,94738.69337,10655.80352,-30183.33697,0.112005026,-0.30661513,Cet
2018,0.427891,22.94518,8,125.529026,14.121109,53.477413,0.112021662,0.400468946,And
2019,0.428264,54.994205,6.78,57005.74016,6418.353345,81909.40318,0.112119204,0.959829954,Cas
2020,0.428309,7.691122,6.77,221.298784,24.918976,30.074724,0.11213097,0.134235397,Psc
2021,0.42837,-43.849941,9.46,106.32442,11.974308,-102.785199,0.11214692,-0.765325842,Phe
2022,0.42848,-21.631481,7.64,184.746387,20.811436,-73.7271,0.112175711,-0.377540574,Cet
2023,0.428722,-50.838084,8.37,73.741494,8.311892,-91.112143,0.112239213,-0.887291954,Phe
2024,0.428792,-50.842643,9.54,26.112228,2.943771,-32.268571,0.112257577,-0.887371521,Phe
2025,0.428862,2.3221,10.71,90.591967,10.214246,3.696826,0.112275841,0.040528296,Psc
2026,0.42901,-33.577138,10.68,48.301818,5.447978,-32.267186,0.112314578,-0.586031609,Scl
2027,0.429336,-27.71019,6.88,151.67663,17.120622,-80.172331,0.112399835,-0.483634048,Scl
2028,0.430329,38.862872,8.62,136.94052,15.493311,111.054655,0.112659831,0.678285077,And
2029,0.430467,49.657074,8.42,335.028346,37.917003,396.970572,0.112695881,0.866679446,Cas
2030,0.430506,10.423482,9.21,107.627516,12.181925,19.925364,0.112706262,0.181924085,Psc
2031,0.4309,71.807126,6.91,304.149264,34.457121,931.383224,0.112809318,1.253270776,Cep
2032,0.431185,65.383533,7.45,135.701965,15.384059,298.071004,0.112884089,1.141157923,Cas
2033,0.431279,-8.351456,7.41,248.256575,28.150042,-36.677989,0.112908657,-0.145760399,Cet
2034,0.431334,6.530999,9.25,60.157437,6.822179,6.93119,0.112922936,0.113987428,Psc
2035,0.431593,35.305859,8.05,285.519261,32.398989,203.500394,0.112990694,0.616203487,And
2036,0.431745,-31.198569,9.94,342.709069,38.902422,-208.873143,0.113030523,-0.544517749,Scl
2037,0.431813,-9.559399,10.02,136.465135,15.493233,-23.129533,0.113048464,-0.166842988,Cet
2038,0.432067,-13.255229,9.35,396.36804,45.027296,-93.970999,0.113114786,-0.231347383,Cet
2039,0.432274,-6.067789,9.64,531.202449,60.373682,-56.830669,0.113169128,-0.105902892,Psc
2040,0.432286,-30.748035,7.52,251.895414,28.629895,-150.815112,0.113172128,-0.536654449,Scl
2041,0.432386,3.92529,8.66,105.454177,11.988501,7.282517,0.113198462,0.06850923,Psc
2042,0.432565,1.949835,8.51,147.770706,16.806251,5.063166,0.113245355,0.034031046,Psc
2043,0.432676,19.075763,8.78,87.759816,9.983681,30.543737,0.113274194,0.33293487,Psc
2044,0.432858,-28.273489,8.9,106.453493,12.115489,-57.625396,0.113321919,-0.493465474,Scl
2045,0.432956,21.024259,7.5,196.07587,22.320415,75.84846,0.113347701,0.366942546,Psc
2046,0.43321,-46.974098,9.48,67794.52567,7722.033999,-73104.53118,0.113414227,-0.819852672,Phe
2047,0.433842,3.888255,9.02,176.696916,20.155899,12.08748,0.113579524,0.067862846,Psc
2048,0.434045,41.533916,9.15,74373.56634,8487.845729,66306.32779,0.113632794,0.724903591,And
2049,0.434073,-56.255659,9.47,118.434584,13.517284,-178.438751,0.113639925,-0.981846469,Phe
2050,0.43408,35.819292,7.53,167.144511,19.076846,121.417177,0.11364192,0.625164583,And
2051,0.434087,28.9405,7.64,268.356952,30.629012,149.35198,0.113643638,0.505107008,And
2052,0.434178,0.437555,8.41,93.728074,10.699964,0.720444,0.113667561,0.007636781,Psc
2053,0.434356,20.146851,6.67,244.175286,27.886487,90.164262,0.113714159,0.35162889,Psc
2054,0.434481,44.176604,8.43,138.0931,15.775738,135.052737,0.113746842,0.771027188,And
2055,0.434833,23.983402,8.99,422.209043,48.2726,189.056744,0.113839101,0.418589331,And
2056,0.435,-61.538536,8.97,47348.04632,5415.627684,-87913.78439,0.113882651,-1.074050076,Tuc
2057,0.435038,-13.077964,8.74,95.817064,10.960287,-22.403633,0.113892638,-0.228253524,Cet
2058,0.435101,55.49093,7.12,358.512815,41.015415,524.863973,0.113909105,0.968499436,Cas
2059,0.435316,36.934301,10.56,52.383913,5.996031,39.637151,0.113965486,0.64462516,And
2060,0.43557,-47.974409,10.48,127.906649,14.649022,-142.854984,0.11403188,-0.8373114,Phe
2061,0.435744,-11.376969,8.25,57.665955,6.607071,-11.679288,0.11407741,-0.198565572,Cet
2062,0.436098,7.634992,11.28,169.772759,19.467648,22.907196,0.114170131,0.133255752,Psc
2063,0.436384,18.572485,8.08,99.97261,11.471322,33.811474,0.114245011,0.324151007,Psc
2064,0.436505,-21.548577,9.68,99.359144,11.40414,-39.493547,0.114276854,-0.376093617,Cet
2065,0.436642,61.029065,8.64,208.313684,23.917076,378.729638,0.114312612,1.065158127,Cas
2066,0.43666,-51.639131,9.25,89.746938,10.304681,-114.136457,0.114317408,-0.901272861,Phe
2067,0.436692,1.164294,8.5,227.292226,26.099156,4.649741,0.114325725,0.020320762,Psc
2068,0.436687,56.779229,6.71,98.070414,11.260763,150.732729,0.114324317,0.990984491,Cas
2069,0.436716,-43.679829,3.93,17.106924,1.964466,-16.443574,0.114332018,-0.76235684,Phe
2070,0.436935,49.389289,8.4,145.644624,16.733222,170.979629,0.11438943,0.862005709,Cas
2071,0.437057,-39.649383,7.11,88.328934,10.150996,-73.682174,0.1144212,-0.692012283,Phe
2072,0.437132,25.872371,9.37,421.642778,48.464992,205.833936,0.114440965,0.45155806,And
2073,0.437385,-59.787696,9.39,80.113828,9.21368,-138.488253,0.114506997,-1.043492141,Tuc
2074,0.437812,-21.672769,7.57,208.399622,23.991728,-83.364577,0.114618987,-0.378261184,Cet
2075,0.437915,3.825757,6.9,338.300841,38.955655,22.772162,0.114645981,0.066772048,Psc
2076,0.438056,-42.305981,2.4,19.083654,2.198282,-17.483284,0.114682903,-0.738378669,Phe
2077,0.438073,32.246349,8.32,211.63854,24.379235,134.39803,0.114687273,0.562804953,And
2078,0.438422,6.094395,7.87,87.185016,10.051142,9.370419,0.114778503,0.10636725,Psc
2079,0.438535,61.534236,8.53,350.737594,40.445353,651.186685,0.114808284,1.073975021,Cas
2080,0.438735,51.280361,7.8,62138.84869,7168.862913,78021.60505,0.114860639,0.895011144,Cas
2081,0.439375,-18.693632,6.24,454.58265,52.521706,-154.83465,0.115028217,-0.326265435,Cet
2082,0.439392,49.048991,6.94,288.089339,33.286628,334.190403,0.115032683,0.856066385,Cas
2083,0.439447,24.734947,7.6,253.440761,29.286913,117.534036,0.115046982,0.431706265,And
2084,0.439633,42.804288,9.42,564.980497,65.315531,526.741253,0.115095772,0.74707576,And
2085,0.439782,62.760802,9.6,45467.59801,5258.141275,88910.34519,0.115134634,1.095382643,Cas
2086,0.439861,-37.448579,10.41,116.490607,13.474104,-89.815248,0.115155398,-0.653601005,Scl
2087,0.44,57.97474,8.33,125.125599,14.47745,201.381097,0.115191716,1.011850092,Cas
2088,0.440102,66.76086,9.07,100.243883,11.601417,235.004117,0.115218388,1.165196815,Cep
2089,0.440736,-39.701037,9.08,74.92862,8.684149,-62.625651,0.115384469,-0.692913817,Phe
2090,0.441704,-28.413096,8.27,252.504466,29.329863,-137.521703,0.115637912,-0.495902079,Scl
2091,0.441912,56.113166,7.82,195.69865,22.742416,293.335848,0.115692238,0.9793595,Cas
2092,0.442591,52.446211,8.66,105.842483,12.319222,138.598183,0.115870167,0.915359063,Cas
2093,0.442689,-19.993527,10.08,293.530547,34.172061,-107.520117,0.115895739,-0.348952878,Cet
2094,0.44358,-14.030012,8.58,82.502908,9.624285,-20.755994,0.116129048,-0.244869909,Cet
2095,0.443726,-0.049533,6.16,137.380141,16.031246,-0.119572,0.116167216,-0.000864508,Cet
2096,0.444294,56.641207,6.58,97.529371,11.395711,149.15061,0.116315951,0.988575556,Cas
2097,0.444572,30.199456,10.05,36.529033,4.270932,21.404759,0.1163887,0.527079937,And
2098,0.444535,47.083832,8.04,306.027827,35.776916,331.380454,0.116379109,0.821767897,Cas
2099,0.444678,34.18385,7.53,82163.95877,9608.697018,56185.0231,0.116416352,0.59662074,And
2100,0.444923,34.931249,8.7,81428.43172,9527.955496,57259.30992,0.116480447,0.609665309,And
2101,0.444985,-69.30711,6.98,105.078893,12.297474,-280.086196,0.116496703,-1.209637262,Tuc
2102,0.445677,-49.474108,8.75,44.848739,5.256852,-52.822264,0.116677902,-0.863486085,Phe
2103,0.44634,40.518663,8.63,490.266407,57.550598,421.880292,0.116851549,0.707184073,And
2104,0.446448,53.261155,8.98,59408.74739,6975.484127,80137.02861,0.11687986,0.929582518,Cas
2105,0.44658,-22.949155,10.68,318.663753,37.427053,-135.85859,0.116914315,-0.400538311,Cet
2106,0.44688,-67.721389,8.1,31.881357,3.747255,-78.353196,0.116992865,-1.181961215,Tuc
2107,0.446986,-59.877961,8.89,49841.13649,5859.180978,-86495.84448,0.117020679,-1.045067561,Tuc
2108,0.447076,27.18916,8.31,152.576361,17.940178,78.917051,0.117044154,0.474540367,And
2109,0.447328,-39.559241,9.11,96.799742,11.388402,-80.515292,0.117110184,-0.690439007,Phe
2110,0.447481,-83.139134,8.03,12.634694,1.487143,-105.733697,0.117150135,-1.451051634,Oct
2111,0.447797,24.630272,8.02,460.600343,54.246251,212.633233,0.117232903,0.429879339,And
2112,0.447844,-5.522696,9.37,784.543386,92.407868,-76.380981,0.11724533,-0.096389224,Cet
2113,0.447888,9.319754,7.96,113.16669,13.330706,18.70023,0.117256717,0.162660385,Psc
2114,0.448016,70.142417,10.52,5.558583,0.654911,15.497463,0.117290392,1.224216121,Cep
2115,0.44806,-5.516523,10.38,677.074209,79.788416,-65.844389,0.117301945,-0.096281497,Cet
2116,0.44809,-0.92969,8.6,96.034466,11.317733,-1.569192,0.117309637,-0.016226153,Cet
2117,0.448106,-20.664281,8.45,223.911611,26.389149,-85.034138,0.117313988,-0.360659743,Cet
2118,0.448133,10.148773,8.31,434.483015,51.209144,78.313203,0.117321,0.177129508,Psc
2119,0.448521,-71.237708,9.09,93.949292,11.082972,-278.488529,0.117422507,-1.243332565,Tuc
2120,0.448579,-39.881985,8.93,148.843979,17.560858,-125.236013,0.11743782,-0.696071948,Phe
2121,0.449311,-76.3152,8.91,23494.55394,2776.459995,-97161.19187,0.117629364,-1.331951518,Hyi
2122,0.449628,-75.784018,9.52,25.272373,2.988575,-100.453521,0.117712235,-1.32268063,Hyi
2123,0.44991,37.283078,9.66,48.003563,5.680621,36.80152,0.117786254,0.650712461,And
2124,0.449972,17.903505,8.69,172.756992,20.445873,56.200165,0.117802479,0.312475108,Psc
2125,0.450327,-40.491988,10.22,187.398959,22.19645,-161.127003,0.117895244,-0.706718514,Phe
2126,0.450525,60.402813,8.92,34.983417,4.145661,62.019933,0.117947137,1.054227957,Cas
2127,0.450699,-54.090343,8.49,455.024117,53.939942,-632.767807,0.117992699,-0.944054571,Phe
2128,0.451106,29.062491,9.11,227.822042,27.031401,127.496937,0.118099262,0.507236151,And
2129,0.451105,-20.513371,9.33,133.63029,15.855356,-50.34857,0.118098981,-0.358025858,Cet
2130,0.451269,25.042067,6.66,69.366368,8.23345,32.635586,0.118141931,0.437066524,And
2131,0.451458,-36.566453,9.5,41.324541,4.907061,-30.868137,0.118191461,-0.638204996,Scl
2132,0.451509,-5.003805,7.05,150.798369,17.908558,-13.29602,0.118204667,-0.087332878,Cet
2133,0.451588,-70.248409,10.3,20.240196,2.40475,-56.765147,0.118225342,-1.226066023,Tuc
2134,0.451558,-25.700491,10.13,133.549856,15.861889,-64.726374,0.118217485,-0.448558181,Scl
2135,0.451924,-9.873035,7.29,735.566013,87.435677,-128.921393,0.118313413,-0.17231696,Cet
2136,0.452001,-29.29865,9.37,84.48608,10.044486,-47.742636,0.118333491,-0.511357908,Scl
2137,0.452034,80.052141,6.53,27.185989,3.232483,156.095986,0.118342183,1.397173429,Cep
2138,0.452158,-7.875994,8.09,54.585735,6.49192,-7.604303,0.118374694,-0.137462028,Cet
2139,0.452168,31.177142,7.35,479.990782,57.086969,292.477972,0.1183774,0.544143777,And
2140,0.452195,38.778034,7.67,381.340686,45.356945,308.5246,0.118384475,0.676804372,And
2141,0.453056,60.666963,7.57,195.358742,23.280836,350.115217,0.118609805,1.05883825,Cas
2142,0.453082,-73.397314,10.41,60.885268,7.256454,-205.645772,0.118616507,-1.281024798,Tuc
2143,0.453094,21.258075,8.04,155.530706,18.536029,60.936023,0.118619615,0.371023405,Psc
2144,0.453156,49.988322,9.01,162.863336,19.412834,195.386044,0.118636074,0.872460807,Cas
2145,0.45331,-14.248492,8.49,223.299339,26.625459,-57.106223,0.118676293,-0.248683096,Cet
2146,0.453458,49.985725,6.95,158.42507,18.896303,190.045758,0.11871501,0.872415486,Cas
2147,0.453488,25.578516,7.49,161.086948,19.21505,77.652294,0.118722881,0.446429317,And
2148,0.453505,43.361643,9.62,231.383412,27.601362,220.064393,0.118727238,0.75680344,And
2149,0.453594,9.159137,8.77,287.477175,34.29944,46.679504,0.118750508,0.159857095,Psc
2150,0.453749,-29.581892,8.66,286.88445,34.240571,-164.008976,0.118791155,-0.516301409,Scl
2151,0.453862,5.637441,9.55,109.308287,13.049563,10.866512,0.118820743,0.098391915,Psc
2152,0.454068,-31.037219,8.68,96.460969,11.521101,-58.457466,0.118874663,-0.541701667,Scl
2153,0.454085,-25.54717,5.99,157.722258,18.838748,-75.924977,0.118879202,-0.445882236,Scl
2154,0.454091,-19.078328,10.14,168.777376,20.159446,-58.787846,0.118880654,-0.332979641,Cet
2155,0.454124,-59.212027,9.05,158.82791,18.972396,-268.45855,0.118889483,-1.033444825,Tuc
2156,0.454255,-36.404967,9.08,79915.76968,9548.922667,-59348.86601,0.118923689,-0.635386535,Scl
2157,0.454377,-22.734072,9.52,279.204406,33.370468,-117.821501,0.118955661,-0.396784416,Cet
2158,0.454609,65.680242,8.26,112.959999,13.508213,251.729651,0.119016293,1.146336479,Cas
2159,0.454989,-33.881936,8.01,261.684249,31.319062,-176.978847,0.119115728,-0.591351341,Scl
2160,0.455366,5.013689,10.05,98910.3377,11847.71783,8739.375173,0.119214411,0.087505383,Psc
2161,0.455628,2.814109,7.18,162.307157,19.452836,8.035306,0.119283018,0.049115473,Psc
2162,0.455729,-8.658538,7.89,118.83479,14.245774,-18.225847,0.119309447,-0.151120003,Cet
2163,0.456112,-62.888609,9.33,140.520741,16.85961,-276.435467,0.119409855,-1.097613295,Tuc
2164,0.456152,-28.24317,7.01,147.003833,17.639147,-79.531862,0.119420271,-0.492936304,Scl
2165,0.456506,30.893332,8.21,392.628194,47.148898,236.608847,0.119513084,0.539190361,And
2166,0.45676,16.009715,10.19,202.622228,24.345608,58.556329,0.119579508,0.279422237,Psc
2167,0.45719,1.398708,9.39,216.713883,26.063494,5.329612,0.119691973,0.024412052,Cet
2168,0.457289,15.031665,9.91,253.669326,30.514677,68.611871,0.119717883,0.262352049,Psc
2169,0.457414,26.278799,7.56,50.210334,6.041642,24.971212,0.119750587,0.458651562,And
